adm_id,year,SM_WHC,avgTAVGp0,avgCWBp0,avgPRECp0,avgTAVGp1,avgPRECp1,avgTAVGp2,avgCWBp2,avgTAVGp3,avgPRECp3,avgCWBp4,Z-TAVGp1,Z-TMINp1,Z-PRECp1,Z+TAVGp1,Z+TMINp1,Z+PRECp1,Z-TAVGp3,Z-CWBp3,Z-PRECp3,Z-TMAXp3,Z+TAVGp3,Z+CWBp3,Z+PRECp3,Z+TMAXp3,avgFAPARp2,yield
WI_GREEN_LAKE,2012,12.234754664343107,6.12,-10.31,20.03,17.31,15.23,22.39,-239.51,25.59,14.34,-422.6,0.0,0.0,2.15,1.85,1.66,0.42,0.65,2.19,1.17,0.0,0.48,0.0,0.0,2.41,0.54,6.543
WI_GREEN_LAKE,2013,12.234754664343107,0.66,142.9,36.23,14.54,41.61,19.44,189.51,21.36,19.16,57.72,0.4,1.25,0.14,0.51,0.0,1.94,5.9,0.0,0.5,5.97,0.0,4.85,0.03,0.0,0.62,10.195
WI_GREEN_LAKE,2015,12.234754664343107,1.33,-33.52,13.35,15.21,31.86,19.13,-164.37,22.55,13.65,-333.66,0.28,0.47,0.38,0.81,0.23,0.88,4.28,0.57,1.36,3.15,0.0,0.09,0.09,0.0,0.64,12.085
WI_GREEN_LAKE,2016,12.234754664343107,3.27,16.03,19.0,14.79,24.43,20.42,-150.1,23.78,13.36,-311.02,0.98,0.65,0.76,1.25,0.87,0.26,2.62,0.7,1.4,2.11,0.0,0.0,0.09,0.07,0.67,12.394
WI_GREEN_LAKE,2017,12.234754664343107,4.04,63.2,32.41,12.79,41.51,19.38,102.34,21.18,40.2,59.26,1.12,0.74,0.37,0.14,1.09,2.16,6.13,0.0,0.0,7.28,0.0,4.32,2.6,0.0,0.65,12.28
WI_GREEN_LAKE,2018,12.234754664343107,1.28,20.78,22.98,16.88,38.81,20.51,6.33,22.34,30.92,-56.75,0.13,0.05,0.13,1.71,1.39,1.56,4.57,0.0,0.67,6.18,0.0,2.82,1.91,0.0,0.62,11.311
WI_IOWA,2012,13.905235601275155,6.96,-5.08,20.94,18.07,16.63,22.9,-235.24,26.37,8.07,-435.3,0.0,0.0,2.06,2.33,2.6,0.52,0.03,2.31,2.09,0.0,0.91,0.0,0.0,1.73,0.56,5.898
WI_IOWA,2013,13.905235601275155,1.69,159.83,39.66,15.32,51.74,20.09,240.43,21.75,22.08,119.74,0.27,0.96,0.37,0.87,0.23,3.53,5.37,0.0,0.21,5.9,0.0,5.6,0.17,0.0,0.67,10.646
WI_IOWA,2015,13.905235601275155,2.43,-34.59,14.98,15.59,38.27,19.75,-157.15,22.99,16.45,-308.01,0.24,0.03,0.28,1.02,0.26,1.64,3.69,0.33,1.2,3.08,0.0,0.18,0.33,0.0,0.71,10.78
WI_IOWA,2016,13.905235601275155,4.51,17.08,21.43,15.47,28.24,21.03,-134.81,23.95,12.22,-295.28,0.63,0.32,0.32,1.32,0.94,0.33,2.39,0.49,1.48,2.62,0.0,0.0,0.0,0.0,0.72,12.589
WI_IOWA,2017,13.905235601275155,5.49,60.41,31.31,13.63,32.21,20.06,31.3,21.72,34.32,-33.33,0.89,0.33,0.14,0.43,1.08,0.68,5.41,0.0,0.3,6.73,0.0,2.97,2.05,0.0,0.67,11.392
WI_IOWA,2018,13.905235601275155,2.52,54.46,30.02,18.05,45.98,21.23,78.04,22.64,30.74,34.03,0.0,0.0,0.89,2.32,2.17,3.27,4.16,0.0,1.14,5.13,0.0,4.0,2.36,0.0,0.69,12.804
WI_JACKSON,2012,11.912270218063403,6.09,-6.19,20.48,17.63,17.0,22.6,-218.79,25.97,9.81,-408.56,0.0,0.0,1.86,2.05,2.35,0.37,0.26,1.92,1.83,0.0,0.6,0.0,0.0,2.1,0.78,7.808
WI_JACKSON,2013,11.912270218063403,0.39,109.62,34.39,14.21,42.74,19.78,167.52,21.4,15.01,39.12,0.68,1.52,0.0,0.59,0.06,1.95,5.84,0.0,1.11,5.3,0.0,4.35,0.03,0.0,0.71,8.326
WI_JACKSON,2015,11.912270218063403,1.82,-39.45,13.25,15.21,35.89,19.38,-155.46,22.68,15.76,-308.47,0.4,0.23,0.56,0.93,0.5,1.6,4.11,0.38,1.28,3.34,0.0,0.16,0.32,0.0,0.78,9.832
WI_JACKSON,2016,11.912270218063403,3.59,27.1,19.93,15.24,28.73,20.5,-113.49,23.78,11.47,-270.28,0.7,0.71,1.1,1.26,1.12,1.18,2.63,0.25,1.59,1.4,0.0,0.14,0.0,0.1,0.79,11.775
WI_JACKSON,2017,11.912270218063403,4.02,65.9,33.23,13.02,39.88,19.4,103.14,21.29,47.55,91.18,1.0,0.33,0.93,0.16,0.72,2.5,5.99,0.0,0.0,6.52,0.0,4.56,3.67,0.0,0.78,11.197
WI_JACKSON,2018,11.912270218063403,0.84,20.67,22.33,17.45,36.51,20.77,12.07,22.26,25.51,-55.9,0.0,0.0,0.49,1.94,2.09,1.61,4.68,0.0,0.79,5.57,0.0,2.87,1.25,0.0,0.76,10.161
WI_JEFFERSON,2012,13.012890671382175,6.79,-9.04,19.66,17.7,14.39,22.78,-257.45,26.22,10.99,-453.68,0.0,0.0,2.16,2.09,2.15,0.32,0.15,2.59,1.66,0.0,0.83,0.0,0.0,2.5,0.54,7.7
WI_JEFFERSON,2013,13.012890671382175,1.78,153.84,35.67,15.34,49.17,19.76,202.17,21.71,22.06,92.57,0.16,0.62,0.59,0.77,0.01,3.4,5.42,0.0,0.37,6.35,0.0,5.24,0.33,0.0,0.64,11.069
WI_JEFFERSON,2015,13.012890671382175,2.06,-33.6,13.68,15.41,31.9,19.46,-179.76,23.05,11.42,-366.2,0.19,0.24,0.26,0.85,0.39,0.76,3.61,0.73,1.6,2.74,0.0,0.01,0.0,0.0,0.68,11.439
WI_JEFFERSON,2016,13.012890671382175,4.12,9.4,19.75,15.03,26.38,20.87,-162.78,23.99,17.14,-318.48,0.88,0.28,0.34,1.3,1.06,0.1,2.33,0.84,0.95,2.69,0.0,0.0,0.19,0.0,0.7,13.134
WI_JEFFERSON,2017,13.012890671382175,5.17,64.92,32.51,13.17,38.89,19.83,88.52,21.39,43.54,54.98,1.13,0.54,0.0,0.39,1.27,1.44,5.85,0.0,0.0,6.66,0.0,4.24,3.09,0.0,0.65,11.661
WI_JUNEAU,2012,11.418921199947269,6.39,-8.52,20.88,17.75,16.0,22.7,-233.74,26.0,9.97,-428.39,0.0,0.0,2.01,2.13,2.26,0.38,0.3,2.22,1.81,0.0,0.68,0.0,0.0,2.35,0.6,7.102
WI_JUNEAU,2013,11.418921199947269,0.77,131.41,37.19,14.64,44.54,19.79,201.03,21.44,17.53,63.55,0.49,1.32,0.0,0.66,0.07,2.19,5.79,0.0,0.76,5.37,0.0,4.94,0.06,0.0,0.59,6.839
WI_JUNEAU,2015,11.418921199947269,1.86,-37.64,13.65,15.37,35.47,19.43,-162.1,22.67,15.33,-323.1,0.32,0.21,0.39,0.96,0.33,1.37,4.12,0.48,1.37,3.08,0.0,0.13,0.34,0.0,0.67,10.646
WI_JUNEAU,2016,11.418921199947269,3.75,24.71,20.71,15.22,30.23,20.59,-118.04,23.82,10.91,-279.38,0.74,0.6,0.72,1.28,0.96,1.0,2.56,0.34,1.67,1.6,0.0,0.09,0.0,0.1,0.69,11.93
WI_JUNEAU,2017,11.418921199947269,4.22,57.15,29.93,13.07,35.28,19.54,72.29,21.37,41.89,43.5,0.99,0.51,0.38,0.18,0.89,1.33,5.87,0.0,0.0,6.82,0.0,4.02,2.85,0.0,0.64,11.063
WI_JUNEAU,2018,11.418921199947269,1.34,24.21,25.19,17.34,42.08,20.71,21.58,22.08,30.74,-41.17,0.0,0.02,0.59,1.87,1.98,2.45,4.92,0.0,0.97,6.03,0.0,3.05,2.19,0.0,0.65,10.679
WI_KENOSHA,2012,13.001999855041504,6.52,-4.59,18.31,15.82,14.51,21.55,-234.64,25.87,7.84,-427.88,0.19,0.0,2.0,1.11,2.11,0.18,0.22,2.22,2.12,0.49,0.43,0.0,0.0,0.06,0.55,8.561
WI_KENOSHA,2013,13.001999855041504,2.18,150.81,32.92,13.65,49.31,18.44,189.83,21.4,18.91,79.29,0.51,0.29,0.64,0.07,0.18,3.47,5.83,0.0,0.5,8.36,0.0,5.06,0.0,0.0,0.65,10.605
WI_KENOSHA,2015,13.001999855041504,1.75,-23.3,12.96,13.35,25.88,18.33,-173.67,22.8,9.59,-357.99,0.72,0.23,0.47,0.09,0.49,0.17,3.95,0.92,1.86,5.58,0.0,0.0,0.0,0.0,0.7,12.071
WI_KENOSHA,2016,13.001999855041504,4.04,17.62,20.38,13.22,23.89,19.86,-136.38,23.75,14.27,-294.21,1.57,0.1,0.58,0.86,1.18,0.01,2.66,0.47,1.18,5.55,0.0,0.0,0.0,0.0,0.66,10.599
WI_KENOSHA,2017,13.001999855041504,4.93,102.77,40.71,11.63,37.61,18.91,189.44,21.25,27.87,115.46,1.71,0.29,0.0,0.0,1.31,1.27,6.04,0.0,0.32,8.32,0.0,5.29,1.12,0.0,0.65,11.305
WI_LAFAYETTE,2012,13.926177607479008,7.2,-7.05,20.55,18.21,16.95,22.96,-240.47,26.49,7.76,-440.22,0.0,0.0,2.05,2.42,2.65,0.55,0.0,2.37,2.13,0.01,1.04,0.0,0.0,1.56,0.56,5.219
WI_LAFAYETTE,2013,13.926177607479008,2.05,162.96,39.5,15.57,54.32,20.22,237.14,21.86,22.55,115.4,0.2,0.85,0.43,0.96,0.27,3.93,5.22,0.0,0.2,6.05,0.0,5.55,0.23,0.0,0.64,11.392
WI_LAFAYETTE,2015,13.926177607479008,2.7,-36.14,14.83,15.79,37.93,19.9,-162.18,23.13,15.88,-310.8,0.19,0.05,0.23,1.09,0.31,1.54,3.5,0.35,1.16,3.22,0.0,0.16,0.21,0.0,0.68,13.06
WI_LAFAYETTE,2016,13.926177607479008,4.79,12.16,21.3,15.6,27.73,21.19,-144.61,24.0,13.14,-303.62,0.57,0.27,0.2,1.34,0.98,0.14,2.32,0.61,1.35,2.92,0.0,0.0,0.0,0.0,0.69,13.652
WI_LAFAYETTE,2017,13.926177607479008,5.91,46.43,31.11,13.82,36.35,20.31,22.5,21.94,30.69,-48.52,0.87,0.41,0.0,0.53,0.99,1.1,5.11,0.0,0.43,6.45,0.0,2.76,1.65,0.0,0.63,13.854
WI_LAFAYETTE,2018,13.926177607479008,2.81,66.62,32.96,18.29,53.1,21.5,108.23,22.79,30.59,61.65,0.0,0.0,0.82,2.46,2.14,4.16,3.97,0.0,1.34,4.92,0.0,4.37,2.54,0.0,0.68,13.268
WI_LANGLADE,2012,15.681428222514851,4.37,-15.59,16.41,15.61,15.99,20.05,-204.82,22.74,14.72,-315.74,0.33,0.0,1.95,1.12,1.13,0.32,2.69,0.52,0.76,1.06,0.0,0.0,0.02,0.0,0.59,8.601
WI_LANGLADE,2015,15.681428222514851,-0.46,-28.86,11.72,13.73,34.7,16.85,-124.96,19.79,14.9,-209.77,0.67,1.1,0.88,0.28,0.0,1.75,5.34,0.0,0.73,4.7,0.0,0.48,0.0,0.0,0.66,8.911
WI_LANGLADE,2018,15.681428222514851,-1.58,28.98,18.39,15.35,24.48,18.63,-37.49,22.55,29.64,0.0,0.57,0.51,1.03,1.19,1.11,0.55,1.43,0.0,0.0,2.11,0.0,0.64,0.35,0.0,0.58,7.949
WI_LA_CROSSE,2012,13.001999855041504,6.5,-3.11,21.37,17.95,17.94,22.91,-214.09,26.38,8.7,-411.09,0.0,0.0,1.81,2.25,2.39,0.45,0.06,1.96,1.99,0.0,0.96,0.0,0.0,2.37,0.69,9.22
WI_LA_CROSSE,2013,13.001999855041504,0.82,119.96,36.0,14.55,46.86,20.14,194.96,21.76,16.51,70.44,0.62,1.28,0.08,0.75,0.23,2.58,5.35,0.0,0.98,4.93,0.0,4.75,0.12,0.0,0.67,10.027
WI_LA_CROSSE,2015,13.001999855041504,2.27,-37.44,14.63,15.42,37.62,19.7,-147.91,23.01,17.85,-294.83,0.35,0.07,0.27,1.02,0.53,1.54,3.66,0.25,1.23,3.09,0.0,0.22,0.58,0.0,0.76,10.787
WI_LA_CROSSE,2016,13.001999855041504,4.15,27.26,21.06,15.57,26.83,20.91,-120.65,24.01,10.73,-282.16,0.56,0.52,0.99,1.31,1.13,0.82,2.31,0.36,1.7,1.52,0.0,0.08,0.0,0.08,0.77,11.567
WI_LA_CROSSE,2017,13.001999855041504,4.66,65.57,33.14,13.36,38.98,19.8,91.43,21.74,45.71,67.43,0.88,0.19,0.32,0.25,1.03,1.77,5.37,0.0,0.0,6.52,0.0,4.33,3.41,0.0,0.73,11.197
WI_LA_CROSSE,2018,13.001999855041504,1.59,22.16,25.41,17.73,48.7,21.08,46.62,22.09,25.42,-17.0,0.0,0.0,0.42,2.12,2.47,3.17,4.9,0.0,0.75,6.03,0.0,3.38,1.19,0.0,0.72,11.433
WI_MARINETTE,2012,17.010000228881836,4.7,-21.74,14.5,14.9,13.06,19.75,-223.44,22.84,8.01,-342.24,0.49,0.03,2.12,0.83,0.91,0.1,2.59,0.72,1.4,0.38,0.0,0.0,0.0,0.16,0.66,8.783
WI_MARINETTE,2013,17.010000228881836,-0.49,95.24,27.39,11.62,23.85,17.4,55.56,21.03,21.97,-49.39,1.72,2.12,0.58,0.0,0.0,0.0,6.33,0.0,0.91,5.28,0.0,2.92,0.86,0.0,0.63,9.765
WI_MARINETTE,2015,17.010000228881836,-0.62,-24.66,11.29,13.18,28.03,17.42,-149.23,22.2,6.32,-284.6,0.74,0.99,1.32,0.0,0.03,1.3,3.17,0.19,1.56,3.66,0.0,0.11,0.0,0.0,0.67,8.783
WI_MARINETTE,2018,17.010000228881836,-0.9,24.92,17.88,14.84,25.87,18.79,-61.09,24.13,16.22,0.0,0.84,0.55,1.12,1.14,0.64,0.82,0.72,0.0,0.3,1.15,0.0,0.44,0.0,0.0,0.64,9.092
WI_MARQUETTE,2012,10.656000137329102,6.36,-10.17,20.61,17.65,15.83,22.62,-239.43,25.81,12.59,-428.14,0.0,0.0,2.12,2.06,1.88,0.48,0.48,2.25,1.43,0.0,0.6,0.0,0.0,2.53,0.59,4.035
WI_MARQUETTE,2013,10.656000137329102,0.87,142.01,37.31,14.8,43.72,19.7,202.88,21.46,18.97,73.12,0.37,1.21,0.07,0.65,0.0,2.16,5.75,0.0,0.51,5.59,0.0,5.05,0.02,0.0,0.66,7.418
WI_MARQUETTE,2015,10.656000137329102,1.66,-35.69,13.54,15.44,33.46,19.39,-168.43,22.67,14.03,-336.85,0.26,0.34,0.33,0.94,0.24,1.04,4.12,0.6,1.39,2.88,0.0,0.07,0.18,0.0,0.71,8.635
WI_MARQUETTE,2016,10.656000137329102,3.6,17.49,19.7,15.08,27.06,20.59,-141.82,23.85,12.47,-303.6,0.83,0.61,0.69,1.29,0.85,0.54,2.53,0.6,1.47,1.82,0.0,0.0,0.03,0.11,0.73,10.141
WI_MARQUETTE,2017,10.656000137329102,4.24,63.74,32.42,13.03,39.13,19.61,108.1,21.36,43.89,78.67,1.05,0.7,0.25,0.21,1.05,1.72,5.89,0.0,0.0,6.78,0.0,4.54,3.14,0.0,0.73,9.812
WI_MILWAUKEE,2012,13.001999855041504,5.88,0.54,17.86,14.6,11.43,20.73,-217.77,25.36,7.29,-406.43,0.47,0.0,2.23,0.62,2.0,0.0,0.56,1.93,2.2,1.27,0.06,0.0,0.0,0.0,0.53,8.406
WI_MILWAUKEE,2016,13.001999855041504,3.47,21.03,19.83,12.11,23.32,19.11,-129.25,23.5,8.31,-282.36,1.96,0.12,0.64,0.55,0.95,0.0,2.0,0.18,1.37,3.84,0.0,0.02,0.0,0.0,0.63,9.751
WI_MONROE,2012,12.018113777433983,6.3,-4.25,21.27,17.7,16.78,22.66,-220.3,26.05,9.19,-415.93,0.0,0.0,1.92,2.1,2.35,0.4,0.25,2.03,1.92,0.0,0.7,0.0,0.0,2.07,0.67,8.245
WI_MONROE,2013,12.018113777433983,0.65,127.8,36.75,14.45,45.41,19.8,202.49,21.43,17.07,83.07,0.58,1.35,0.04,0.64,0.15,2.35,5.8,0.0,0.87,5.4,0.0,4.93,0.1,0.0,0.67,8.164
WI_MONROE,2015,12.018113777433983,1.92,-37.12,14.11,15.24,36.86,19.4,-151.83,22.68,16.73,-304.04,0.38,0.16,0.34,0.93,0.42,1.51,4.1,0.32,1.3,3.27,0.0,0.19,0.48,0.0,0.75,10.619
WI_MONROE,2016,12.018113777433983,3.8,28.88,21.17,15.23,29.54,20.58,-110.0,23.78,10.39,-270.58,0.72,0.57,0.84,1.26,1.03,1.03,2.63,0.25,1.75,1.67,0.0,0.14,0.0,0.03,0.75,10.921
WI_MONROE,2018,12.018113777433983,1.39,23.6,25.92,17.45,47.71,20.69,39.64,21.88,24.9,-30.65,0.0,0.05,0.47,1.94,2.17,3.09,5.19,0.0,1.0,6.29,0.0,3.2,1.37,0.0,0.72,10.061
WI_OCONTO,2012,16.529188697235405,5.13,-20.58,15.56,15.36,12.32,20.12,-224.21,23.15,8.82,-345.9,0.38,0.0,2.17,1.01,1.33,0.05,2.32,0.75,1.32,0.39,0.0,0.0,0.0,0.16,0.65,10.538
WI_OCONTO,2013,16.529188697235405,-0.1,103.73,29.34,12.2,27.02,17.8,77.33,22.86,13.98,-27.08,1.36,1.85,0.33,0.0,0.0,0.18,2.58,0.0,0.82,3.41,0.0,2.21,0.0,0.0,0.63,10.383
WI_OCONTO,2014,16.529188697235405,-2.54,11.29,18.19,12.49,17.29,17.05,-58.37,19.25,13.62,-155.27,1.71,1.55,1.53,0.53,0.59,0.08,8.75,0.0,1.28,8.65,0.0,1.5,0.0,0.0,0.66,7.814
WI_OCONTO,2015,16.529188697235405,0.06,-30.5,11.4,13.6,28.65,16.92,-140.75,21.39,14.72,0.0,0.59,0.75,1.16,0.11,0.15,1.23,1.95,0.0,0.37,2.0,0.0,0.05,0.0,0.0,0.67,8.951
WI_OCONTO,2016,16.529188697235405,2.03,11.01,15.76,13.45,15.82,17.91,-117.26,20.92,20.14,0.0,1.42,0.88,1.77,0.85,0.86,0.12,2.16,0.0,0.11,1.79,0.0,0.14,0.0,0.0,0.66,10.316
WI_OCONTO,2017,16.529188697235405,2.47,74.92,32.05,11.63,29.77,17.88,142.99,20.99,35.38,129.45,1.71,0.91,0.69,0.0,0.65,0.91,6.4,0.0,0.0,6.55,0.0,5.2,1.9,0.0,0.66,9.852
WI_OCONTO,2018,16.529188697235405,-0.4,31.83,20.37,15.36,30.55,19.28,-32.44,24.31,19.56,0.0,0.61,0.28,0.92,1.24,1.01,1.25,0.64,0.0,0.14,1.28,0.0,0.58,0.0,0.0,0.63,9.677
WI_OUTAGAMIE,2012,13.19474877169829,5.9,-18.69,17.76,16.93,13.59,22.19,-257.09,25.34,16.52,-434.59,0.08,0.0,2.13,1.69,1.44,0.19,0.72,2.35,0.92,0.0,0.21,0.0,0.06,2.5,0.58,10.377
WI_OUTAGAMIE,2013,13.19474877169829,0.35,122.25,33.09,13.88,34.07,19.23,110.18,21.43,18.53,-54.04,0.54,1.61,0.03,0.24,0.0,0.82,5.8,0.0,0.74,5.61,0.0,3.39,0.18,0.0,0.6,10.343
WI_OUTAGAMIE,2015,13.19474877169829,0.91,-34.4,12.28,15.0,29.56,18.89,-168.7,22.49,14.12,-344.43,0.33,0.67,0.91,0.73,0.16,1.1,4.36,0.68,1.2,3.57,0.0,0.03,0.0,0.0,0.67,10.605
WI_OUTAGAMIE,2016,13.19474877169829,2.8,11.41,16.87,14.64,17.32,20.3,-176.33,23.9,13.94,-343.41,1.03,0.8,1.45,1.2,0.93,0.0,2.46,1.13,1.35,1.9,0.0,0.0,0.12,0.28,0.69,12.455
WI_OUTAGAMIE,2017,13.19474877169829,3.38,75.19,31.65,12.37,30.99,19.03,111.84,21.17,48.6,95.44,1.25,0.9,0.58,0.0,1.0,0.96,6.14,0.0,0.0,6.55,0.0,4.7,3.83,0.0,0.64,11.211
WI_OUTAGAMIE,2018,13.19474877169829,0.65,22.11,22.51,16.29,39.51,20.49,-32.27,22.54,24.68,-137.98,0.26,0.0,0.4,1.47,1.19,1.92,4.29,0.0,0.58,5.98,0.0,1.68,0.92,0.0,0.63,11.749
WI_OZAUKEE,2012,13.001999855041504,5.37,3.61,17.89,13.94,11.19,19.91,-197.69,24.47,8.84,-373.24,0.6,0.0,2.27,0.33,1.87,0.0,1.69,1.5,1.97,2.25,0.0,0.0,0.0,0.0,0.56,8.911
WI_OZAUKEE,2016,13.001999855041504,2.97,21.6,18.88,11.63,21.69,18.4,-124.16,22.83,7.68,-272.95,2.14,0.19,0.86,0.42,0.91,0.0,2.61,0.14,1.43,4.45,0.0,0.07,0.0,0.0,0.7,11.749
WI_PEPIN,2012,12.970174277475635,6.0,-8.78,19.23,17.62,23.5,22.72,-211.62,26.29,9.28,-400.96,0.0,0.0,1.3,2.05,2.16,0.68,0.15,1.81,1.91,0.0,0.93,0.0,0.0,1.92,0.68,9.745
WI_PEPIN,2013,12.970174277475635,0.09,88.5,32.75,13.78,47.95,19.98,155.28,21.64,13.98,19.54,0.92,1.41,0.0,0.56,0.11,2.65,5.51,0.0,1.22,5.33,0.0,4.07,0.0,0.0,0.6,9.065
WI_PEPIN,2015,12.970174277475635,1.72,-38.4,12.78,15.01,33.31,19.59,-165.05,23.02,14.53,-321.58,0.46,0.19,0.61,0.87,0.86,1.3,3.64,0.53,1.17,3.58,0.0,0.08,0.03,0.0,0.72,10.982
WI_PEPIN,2016,12.970174277475635,3.66,7.71,16.52,15.47,21.6,20.71,-169.7,23.84,15.25,-330.08,0.56,0.57,1.6,1.26,1.18,0.73,2.53,0.97,1.27,1.71,0.0,0.0,0.23,0.02,0.73,11.453
WI_PEPIN,2018,12.970174277475635,0.23,33.3,20.6,17.51,29.23,21.15,12.52,22.49,21.87,-54.62,0.0,0.0,0.76,1.98,2.18,0.9,4.36,0.0,0.79,5.34,0.0,2.96,0.71,0.0,0.69,11.654
WI_PORTAGE,2012,11.203852094528992,5.82,-16.47,18.97,17.08,15.88,21.98,-241.35,25.0,15.43,-416.13,0.0,0.0,2.04,1.71,1.76,0.4,1.11,2.09,1.01,0.0,0.13,0.0,0.0,1.51,0.58,7.962
WI_PORTAGE,2013,11.203852094528992,0.1,117.21,34.46,14.0,39.04,19.12,154.47,20.75,17.04,10.09,0.59,1.69,0.0,0.37,0.0,1.46,6.71,0.0,0.83,6.24,0.0,4.25,0.05,0.0,0.59,9.126
WI_PORTAGE,2015,11.203852094528992,1.12,-37.76,12.33,15.02,33.34,18.78,-166.57,21.93,13.85,-332.06,0.39,0.47,0.76,0.8,0.14,1.45,5.13,0.59,1.26,4.29,0.0,0.07,0.01,0.0,0.62,10.047
WI_PORTAGE,2016,11.203852094528992,2.85,19.38,18.55,14.63,27.06,19.87,-127.35,23.2,13.38,-279.56,1.0,0.9,0.97,1.17,0.88,0.83,3.4,0.34,1.49,2.05,0.0,0.07,0.18,0.0,0.64,10.942
WI_PORTAGE,2017,11.203852094528992,3.12,65.54,30.01,12.25,34.21,18.81,97.21,20.74,48.91,84.66,1.32,0.83,0.52,0.0,0.6,1.33,6.73,0.0,0.0,7.39,0.0,4.6,3.87,0.0,0.64,10.942
WI_PORTAGE,2018,11.203852094528992,0.12,24.31,22.19,16.43,38.33,20.12,23.73,22.21,25.89,-53.02,0.17,0.03,0.45,1.47,1.36,1.81,4.75,0.0,0.73,5.92,0.0,2.95,1.24,0.0,0.6,11.305
WI_RACINE,2012,13.001999855041504,6.42,-4.79,18.02,15.61,11.96,21.63,-241.2,26.1,7.13,-438.62,0.26,0.0,2.16,1.05,2.17,0.0,0.02,2.36,2.22,0.19,0.53,0.0,0.0,0.57,0.51,8.89
WI_RACINE,2013,13.001999855041504,2.1,148.67,32.72,13.24,42.28,18.36,170.67,21.66,15.21,44.28,0.7,0.36,0.86,0.0,0.18,2.75,5.48,0.0,1.04,7.85,0.0,4.61,0.0,0.0,0.61,10.948
WI_RACINE,2015,13.001999855041504,1.55,-21.64,12.86,12.82,23.51,18.09,-188.98,22.98,7.85,-389.67,0.97,0.24,0.64,0.0,0.4,0.02,3.7,1.32,2.12,5.09,0.0,0.0,0.0,0.0,0.66,12.166
WI_RACINE,2016,13.001999855041504,3.94,16.45,20.09,12.99,24.17,19.9,-145.93,24.13,10.27,-319.49,1.63,0.09,0.53,0.78,1.04,0.0,2.14,0.78,1.76,4.78,0.0,0.0,0.0,0.0,0.64,12.414
WI_RACINE,2017,13.001999855041504,4.69,97.51,39.1,11.59,39.82,18.75,175.41,21.07,31.5,115.19,1.74,0.39,0.0,0.0,1.26,1.56,6.28,0.0,0.17,8.32,0.0,5.2,1.5,0.0,0.6,11.809
WI_RICHLAND,2012,13.001999855041504,6.8,-3.51,21.62,18.06,17.23,22.95,-223.9,26.39,8.41,-423.67,0.0,0.0,1.99,2.32,2.51,0.53,0.05,2.15,2.04,0.0,0.95,0.0,0.0,2.26,0.63,7.398
WI_RICHLAND,2013,13.001999855041504,1.39,148.03,39.17,15.08,49.3,20.17,233.38,21.83,19.87,121.6,0.39,1.09,0.23,0.84,0.25,3.06,5.26,0.0,0.49,5.21,0.0,5.44,0.12,0.0,0.69,9.543
WI_RICHLAND,2015,13.001999855041504,2.38,-34.77,15.07,15.58,38.43,19.78,-149.76,23.03,17.65,-299.34,0.27,0.03,0.31,1.04,0.34,1.69,3.64,0.26,1.22,2.71,0.0,0.22,0.53,0.0,0.74,9.623
WI_RICHLAND,2016,13.001999855041504,4.37,24.53,21.83,15.54,29.19,21.03,-118.83,24.06,10.04,-282.91,0.58,0.38,0.55,1.33,0.98,0.69,2.24,0.37,1.8,1.81,0.0,0.08,0.0,0.02,0.75,10.72
WI_RICHLAND,2017,13.001999855041504,5.21,57.45,30.38,13.61,30.4,19.96,43.3,21.75,33.15,-16.68,0.84,0.29,0.29,0.37,1.05,0.59,5.37,0.0,0.0,6.68,0.0,3.32,1.57,0.0,0.72,10.626
WI_RICHLAND,2018,13.001999855041504,2.25,36.82,27.79,17.88,48.68,21.08,49.71,22.26,28.09,-15.74,0.0,0.0,0.87,2.21,2.35,3.62,4.68,0.0,0.74,5.47,0.0,3.39,1.57,0.0,0.73,11.09
WI_ROCK,2012,14.207317940990665,7.12,-9.27,19.78,18.08,15.75,22.98,-258.98,26.44,10.06,-457.2,0.0,0.0,2.08,2.34,2.31,0.42,0.02,2.63,1.8,0.0,1.0,0.0,0.0,2.09,0.5,6.839
WI_ROCK,2013,14.207317940990665,2.18,158.41,36.43,15.82,54.71,20.06,216.35,21.82,24.32,113.11,0.06,0.47,0.6,0.97,0.09,4.15,5.27,0.0,0.21,6.33,0.0,5.5,0.5,0.0,0.61,11.325
WI_ROCK,2015,14.207317940990665,2.46,-36.34,13.72,15.81,33.39,19.81,-184.16,23.23,11.72,-352.2,0.13,0.09,0.23,1.03,0.44,0.93,3.36,0.73,1.55,2.95,0.0,0.01,0.0,0.0,0.63,11.91
WI_ROCK,2016,14.207317940990665,4.55,5.92,19.88,15.39,26.78,21.11,-167.04,24.0,18.63,-318.37,0.71,0.21,0.26,1.36,1.15,0.08,2.32,0.86,0.77,3.1,0.0,0.0,0.23,0.0,0.65,13.558
WI_ROCK,2017,14.207317940990665,5.65,64.06,33.94,13.41,42.09,20.01,92.94,21.45,33.43,35.04,1.09,0.5,0.0,0.49,1.27,1.87,5.77,0.0,0.11,6.7,0.0,4.04,1.72,0.0,0.58,13.1
WI_ROCK,2018,14.207317940990665,2.6,82.58,33.04,17.66,53.91,20.91,117.2,22.43,35.97,71.94,0.0,0.0,0.29,2.07,1.9,3.73,4.44,0.0,0.74,5.0,0.0,4.56,2.72,0.0,0.65,12.387
